rgn_id,year,value
1,2013,0.03305993955582381
2,2013,0.10275288736447692
3,2013,0.060566593613475564
4,2013,0.14619136052206158
5,2013,1.937556080520153e-4
6,2013,0.10920150191523136
7,2013,0.14594496334902943
8,2013,0.071550877019763
